,Unnamed: 0,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,address,city
133,133,34.0,5065.0,788.0,1627.0,766.0,6.8976,333300.0,NEAR BAY,"1816, Magellan Drive, Montclair, Oakland, Alameda County, California, 94611, United States","['Alameda', 'Montclair', 'Oakland']"
134,134,28.0,1326.0,184.0,463.0,190.0,8.2049,335200.0,NEAR BAY,"6210, Elderberry Drive, Oakland, Alameda County, California, 94516, United States","['Alameda', 'Oakland']"
135,135,26.0,1589.0,223.0,542.0,211.0,8.401,351200.0,NEAR BAY,"Shepherd Canyon Trail, Montclair, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Montclair', 'Oakland']"
136,136,29.0,1791.0,271.0,661.0,269.0,6.8538,368900.0,NEAR BAY,"6210, Elderberry Drive, Oakland, Alameda County, California, 94516, United States","['Alameda', 'Oakland']"
137,137,32.0,1835.0,264.0,635.0,263.0,8.317,365900.0,NEAR BAY,"3082, Holyrood Drive, Piedmont Pines, Oakland, Alameda County, California, 94516, United States","['Alameda', 'Oakland', 'Piedmont']"
138,138,37.0,1229.0,181.0,420.0,176.0,7.0175,366700.0,NEAR BAY,"5620, Ascot Drive, Piedmont Pines, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Oakland', 'Piedmont']"
139,139,39.0,3770.0,534.0,1265.0,500.0,6.3302,362800.0,NEAR BAY,"5620, Ascot Drive, Piedmont Pines, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Oakland', 'Piedmont']"
140,140,30.0,292.0,38.0,126.0,52.0,6.3624,483300.0,NEAR BAY,"Sunset Loop, Oakland Hills, Oakland, Alameda County, California, 94613, United States","['Alameda', 'Oakland']"
141,141,52.0,2375.0,333.0,813.0,350.0,7.0549,331400.0,NEAR BAY,"282, Somerset Road, Montclair, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Montclair', 'Oakland']"
142,142,45.0,2964.0,436.0,1067.0,426.0,6.7851,323500.0,NEAR BAY,"Lincoln Avenue, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Lincoln', 'Oakland']"
143,143,50.0,2833.0,605.0,1260.0,552.0,2.8929,216700.0,NEAR BAY,"3569, Laguna Avenue, Dimond District, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Oakland']"
144,144,38.0,2254.0,535.0,951.0,487.0,3.0812,233100.0,NEAR BAY,"3569, Laguna Avenue, Dimond District, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Oakland']"
145,145,52.0,1389.0,212.0,510.0,224.0,5.2402,296400.0,NEAR BAY,"4162, Lyman Road, Oakmore Highlands, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Highland', 'Oakland']"
146,146,52.0,1971.0,335.0,765.0,308.0,6.5217,273700.0,NEAR BAY,"1135, Glendora Avenue, Glenview, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Glendora', 'Oakland']"
147,147,52.0,2183.0,465.0,1129.0,460.0,3.2632,227700.0,NEAR BAY,"1801, MacArthur Boulevard, Dimond District, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Oakland']"
148,148,52.0,2286.0,464.0,1073.0,441.0,3.0298,199600.0,NEAR BAY,"1801, MacArthur Boulevard, Dimond District, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Oakland']"
149,149,52.0,2721.0,541.0,1185.0,515.0,4.5428,239800.0,NEAR BAY,"1801, MacArthur Boulevard, Dimond District, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Oakland']"
150,150,52.0,2024.0,339.0,756.0,340.0,4.072,270100.0,NEAR BAY,"1135, Glendora Avenue, Glenview, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Glendora', 'Oakland']"
151,151,52.0,2944.0,536.0,1034.0,521.0,5.3509,302100.0,NEAR BAY,"1135, Glendora Avenue, Glenview, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Glendora', 'Oakland']"
152,152,52.0,2033.0,486.0,787.0,459.0,3.1603,269500.0,NEAR BAY,"1444, East 32nd Street, Highland Park, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Highland', 'Oakland']"
153,153,52.0,1433.0,229.0,612.0,213.0,4.7708,314700.0,NEAR BAY,"1021, Longridge Road, Trestle Glen, Oakland, Alameda County, California, 94611, United States","['Alameda', 'Oakland']"
154,154,52.0,2927.0,402.0,1021.0,380.0,8.1564,390100.0,NEAR BAY,"1135, Glendora Avenue, Glenview, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Glendora', 'Oakland']"
155,155,52.0,2315.0,292.0,861.0,258.0,8.8793,410300.0,NEAR BAY,"1021, Longridge Road, Trestle Glen, Oakland, Alameda County, California, 94611, United States","['Alameda', 'Oakland']"
156,156,52.0,2485.0,313.0,953.0,327.0,6.8591,352400.0,NEAR BAY,"690, Longridge Road, Lakeshore, Oakland, Alameda County, California, 94610, United States","['Alameda', 'Oakland']"
157,157,52.0,1490.0,238.0,634.0,256.0,6.0302,287300.0,NEAR BAY,"690, Longridge Road, Lakeshore, Oakland, Alameda County, California, 94610, United States","['Alameda', 'Oakland']"
158,158,52.0,2814.0,365.0,878.0,352.0,7.508,348700.0,NEAR BAY,"1021, Longridge Road, Trestle Glen, Oakland, Alameda County, California, 94611, United States","['Alameda', 'Oakland']"
159,159,52.0,2093.0,550.0,918.0,483.0,2.7477,243800.0,NEAR BAY,"690, Longridge Road, Lakeshore, Oakland, Alameda County, California, 94610, United States","['Alameda', 'Oakland']"
160,160,52.0,888.0,168.0,360.0,175.0,2.1944,211500.0,NEAR BAY,"2514;2516, 9th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
161,161,52.0,2087.0,510.0,1197.0,488.0,3.0149,218400.0,NEAR BAY,"1850, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
162,162,52.0,2513.0,502.0,1048.0,518.0,3.675,269900.0,NEAR BAY,"690, Longridge Road, Lakeshore, Oakland, Alameda County, California, 94610, United States","['Alameda', 'Oakland']"
163,163,46.0,3232.0,835.0,1373.0,747.0,3.225,218800.0,NEAR BAY,"431, Lagunitas Avenue, Grand Lake, Oakland, Alameda County, California, 94610, United States","['Alameda', 'Oakland']"
164,164,42.0,4120.0,1065.0,1715.0,1015.0,2.9345,225000.0,NEAR BAY,"1850, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
165,165,43.0,2364.0,792.0,1359.0,722.0,2.1429,250000.0,NEAR BAY,"1850, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
166,166,41.0,1471.0,469.0,1062.0,413.0,1.6121,171400.0,NEAR BAY,"1850, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
167,167,29.0,2468.0,864.0,1335.0,773.0,1.3929,193800.0,NEAR BAY,"1850, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
168,168,27.0,1632.0,492.0,1171.0,429.0,2.3173,125000.0,NEAR BAY,"18th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
169,169,45.0,1786.0,526.0,1475.0,460.0,1.7772,97500.0,NEAR BAY,"1126, 11th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
170,170,50.0,629.0,188.0,742.0,196.0,2.6458,125000.0,NEAR BAY,"1126, 11th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
171,171,52.0,1339.0,391.0,1086.0,363.0,2.181,138800.0,NEAR BAY,"1126, 11th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
172,172,36.0,1678.0,606.0,1645.0,543.0,2.2303,116700.0,NEAR BAY,"1850, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
173,173,43.0,2344.0,647.0,1710.0,644.0,1.6504,151800.0,NEAR BAY,"1850, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
174,174,52.0,996.0,228.0,731.0,228.0,2.2697,127000.0,NEAR BAY,"2514;2516, 9th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
175,175,52.0,1591.0,373.0,1118.0,347.0,2.1563,128600.0,NEAR BAY,"2514;2516, 9th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
176,176,52.0,1586.0,398.0,1006.0,335.0,2.1348,140600.0,NEAR BAY,"2514;2516, 9th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
177,177,47.0,2046.0,588.0,1213.0,554.0,2.6292,182700.0,NEAR BAY,"2514;2516, 9th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
178,178,52.0,1192.0,289.0,772.0,257.0,2.3833,146900.0,NEAR BAY,"1444, East 32nd Street, Highland Park, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Highland', 'Oakland']"
179,179,52.0,1803.0,420.0,1321.0,401.0,2.957,122800.0,NEAR BAY,"2514;2516, 9th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
180,180,49.0,2838.0,749.0,1487.0,677.0,2.5238,169300.0,NEAR BAY,"2514;2516, 9th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
181,181,52.0,783.0,184.0,488.0,186.0,1.9375,126600.0,NEAR BAY,"1444, East 32nd Street, Highland Park, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Highland', 'Oakland']"
182,182,51.0,1590.0,414.0,949.0,392.0,1.9028,127900.0,NEAR BAY,"1444, East 32nd Street, Highland Park, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Highland', 'Oakland']"
183,183,50.0,1746.0,480.0,1149.0,415.0,2.25,123500.0,NEAR BAY,"1444, East 32nd Street, Highland Park, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Highland', 'Oakland']"
184,184,52.0,1252.0,299.0,844.0,280.0,2.3929,111900.0,NEAR BAY,"1444, East 32nd Street, Highland Park, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Highland', 'Oakland']"
185,185,43.0,5963.0,1344.0,4367.0,1231.0,2.1917,112800.0,NEAR BAY,"2240, 23rd Avenue, Highland Park, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Highland', 'Oakland']"
186,186,52.0,1783.0,395.0,1659.0,412.0,2.9357,107900.0,NEAR BAY,"2240, 23rd Avenue, Highland Park, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Highland', 'Oakland']"
187,187,30.0,999.0,264.0,1011.0,263.0,1.8854,137500.0,NEAR BAY,"2240, 23rd Avenue, Highland Park, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Highland', 'Oakland']"
188,188,39.0,1469.0,431.0,1464.0,389.0,2.1638,105500.0,NEAR BAY,"18th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
189,189,47.0,1372.0,395.0,1237.0,303.0,2.125,95500.0,NEAR BAY,"18th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
190,190,52.0,674.0,180.0,647.0,168.0,3.375,116100.0,NEAR BAY,"18th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
191,191,43.0,1626.0,376.0,1284.0,357.0,2.2542,112200.0,NEAR BAY,"18th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
192,192,51.0,175.0,43.0,228.0,55.0,2.1,75000.0,NEAR BAY,"1126, 11th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
193,193,39.0,461.0,129.0,381.0,123.0,1.6,112500.0,NEAR BAY,"1126, 11th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
194,194,52.0,902.0,237.0,846.0,227.0,3.625,125000.0,NEAR BAY,"1126, 11th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
195,195,20.0,2373.0,779.0,1659.0,676.0,1.6929,115000.0,NEAR BAY,"Lake Merritt Amphitheater, Channel Path, Eastlake, Downtown Oakland, Oakland, Alameda County, California, 94606, United States","['Alameda', 'Oakland']"
196,196,52.0,391.0,128.0,520.0,138.0,1.6471,95000.0,NEAR BAY,"CA 77, East Oakland, Oakland, Alameda County, California, 94601, United States","['Alameda', 'Oakland']"
197,197,52.0,1137.0,301.0,866.0,259.0,2.59,96400.0,NEAR BAY,"CA 77, East Oakland, Oakland, Alameda County, California, 94601, United States","['Alameda', 'Oakland']"
198,198,52.0,769.0,206.0,612.0,183.0,2.57,72000.0,NEAR BAY,"400, Lancaster Street, Fruitvale, Oakland, Alameda County, California, 94601, United States","['Alameda', 'Lancaster', 'Oakland']"
199,199,52.0,472.0,146.0,415.0,126.0,2.6429,71300.0,NEAR BAY,"2764, International Boulevard, Jingletown, Oakland, Alameda County, California, 94601, United States","['Alameda', 'Oakland']"
200,200,52.0,862.0,215.0,994.0,213.0,3.0257,80800.0,NEAR BAY,"2764, International Boulevard, Jingletown, Oakland, Alameda County, California, 94601, United States","['Alameda', 'Oakland']"
201,201,50.0,1920.0,530.0,1525.0,477.0,1.4886,128800.0,NEAR BAY,"1664, 35th Avenue, Fruitvale, East Oakland, Oakland, Alameda County, California, 94619, United States","['Alameda', 'Oakland']"
202,202,43.0,1420.0,472.0,1506.0,438.0,1.9338,112500.0,NEAR BAY,"2764, International Boulevard, Jingletown, Oakland, Alameda County, California, 94601, United States","['Alameda', 'Oakland']"
203,203,52.0,986.0,258.0,1008.0,255.0,1.4844,119400.0,NEAR BAY,"2764, International Boulevard, Jingletown, Oakland, Alameda County, California, 94601, United States","['Alameda', 'Oakland']"
204,204,44.0,2340.0,825.0,2813.0,751.0,1.6009,118100.0,NEAR BAY,"2764, International Boulevard, Jingletown, Oakland, Alameda County, California, 94601, United States","['Alameda', 'Oakland']"
205,205,48.0,1696.0,396.0,1481.0,343.0,2.0375,122500.0,NEAR BAY,"2240, 23rd Avenue, Highland Park, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Highland', 'Oakland']"
206,206,49.0,1175.0,217.0,859.0,219.0,2.293,106300.0,NEAR BAY,"2240, 23rd Avenue, Highland Park, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Highland', 'Oakland']"
207,207,37.0,2343.0,574.0,1608.0,523.0,2.1494,132500.0,NEAR BAY,"3118, Davis Street, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Davis', 'Oakland']"
208,208,30.0,610.0,145.0,425.0,140.0,1.6198,122700.0,NEAR BAY,"2240, 23rd Avenue, Highland Park, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Highland', 'Oakland']"
209,209,40.0,930.0,199.0,564.0,184.0,1.3281,113300.0,NEAR BAY,"2240, 23rd Avenue, Highland Park, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Highland', 'Oakland']"
210,210,44.0,1487.0,314.0,961.0,272.0,3.5156,109500.0,NEAR BAY,"3118, Davis Street, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Davis', 'Oakland']"
211,211,52.0,3424.0,690.0,2273.0,685.0,3.9048,164700.0,NEAR BAY,"3118, Davis Street, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Davis', 'Oakland']"
212,212,52.0,762.0,190.0,600.0,195.0,3.0893,125000.0,NEAR BAY,"2634, Humboldt Avenue, East Oakland, Oakland, Alameda County, California, 94619, United States","['Alameda', 'Oakland']"
213,213,46.0,2366.0,575.0,1647.0,527.0,2.6042,124700.0,NEAR BAY,"3118, Davis Street, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Davis', 'Oakland']"
214,214,49.0,1826.0,450.0,1201.0,424.0,2.5,136700.0,NEAR BAY,"3118, Davis Street, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Davis', 'Oakland']"
215,215,38.0,3049.0,711.0,2167.0,659.0,2.7969,141700.0,NEAR BAY,"3118, Davis Street, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Davis', 'Oakland']"
216,216,29.0,1640.0,376.0,939.0,340.0,2.8321,150000.0,NEAR BAY,"3835, Quigley Street, Laurel, Oakland, Alameda County, California, 94619, United States","['Alameda', 'Oakland']"
217,217,47.0,1543.0,307.0,859.0,292.0,2.9583,138800.0,NEAR BAY,"2634, Humboldt Avenue, East Oakland, Oakland, Alameda County, California, 94619, United States","['Alameda', 'Oakland']"
218,218,34.0,2364.0,557.0,1517.0,516.0,2.8365,139200.0,NEAR BAY,"2634, Humboldt Avenue, East Oakland, Oakland, Alameda County, California, 94619, United States","['Alameda', 'Oakland']"
219,219,35.0,1745.0,409.0,1143.0,386.0,2.875,143800.0,NEAR BAY,"2634, Humboldt Avenue, East Oakland, Oakland, Alameda County, California, 94619, United States","['Alameda', 'Oakland']"
220,220,39.0,2003.0,500.0,1109.0,464.0,3.0682,156500.0,NEAR BAY,"3569, Laguna Avenue, Dimond District, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Oakland']"
221,221,39.0,2018.0,447.0,1221.0,446.0,3.0757,151000.0,NEAR BAY,"3569, Laguna Avenue, Dimond District, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Oakland']"
222,222,43.0,3045.0,499.0,1115.0,455.0,4.9559,273000.0,NEAR BAY,"3115, Sylvan Avenue, Oakland, Alameda County, California, 94613, United States","['Alameda', 'Oakland']"
223,223,52.0,1547.0,293.0,706.0,268.0,4.7721,217100.0,NEAR BAY,"3115, Sylvan Avenue, Oakland, Alameda County, California, 94613, United States","['Alameda', 'Oakland']"
224,224,52.0,3519.0,711.0,1883.0,706.0,3.4861,187100.0,NEAR BAY,"3569, Laguna Avenue, Dimond District, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Oakland']"
225,225,41.0,2070.0,354.0,804.0,340.0,5.1184,239600.0,NEAR BAY,"3115, Sylvan Avenue, Oakland, Alameda County, California, 94613, United States","['Alameda', 'Oakland']"
226,226,48.0,1321.0,263.0,506.0,252.0,4.0977,229700.0,NEAR BAY,"3569, Laguna Avenue, Dimond District, Oakland, Alameda County, California, 94602, United States","['Alameda', 'Oakland']"
227,227,48.0,1694.0,259.0,610.0,238.0,4.744,257300.0,NEAR BAY,"3548, Monterey Boulevard, Oakland Hills, Oakland, Alameda County, California, 94613, United States","['Alameda', 'Monterey', 'Oakland']"
228,228,46.0,1938.0,341.0,768.0,332.0,4.2727,246900.0,NEAR BAY,"3548, Monterey Boulevard, Oakland Hills, Oakland, Alameda County, California, 94613, United States","['Alameda', 'Monterey', 'Oakland']"
229,229,50.0,968.0,195.0,462.0,184.0,2.9844,179900.0,NEAR BAY,"3859, High Street, Laurel, Oakland, Alameda County, California, 94615, United States","['Alameda', 'Oakland']"
230,230,40.0,1060.0,256.0,667.0,235.0,4.1739,169600.0,NEAR BAY,"3835, Quigley Street, Laurel, Oakland, Alameda County, California, 94619, United States","['Alameda', 'Oakland']"
231,231,46.0,2041.0,405.0,1059.0,399.0,3.8487,203300.0,NEAR BAY,"3115, Sylvan Avenue, Oakland, Alameda County, California, 94613, United States","['Alameda', 'Oakland']"
232,232,52.0,1813.0,271.0,637.0,277.0,4.0114,263400.0,NEAR BAY,"3548, Monterey Boulevard, Oakland Hills, Oakland, Alameda County, California, 94613, United States","['Alameda', 'Monterey', 'Oakland']"
233,233,45.0,2718.0,451.0,1106.0,454.0,4.6563,231800.0,NEAR BAY,"3859, High Street, Laurel, Oakland, Alameda County, California, 94615, United States","['Alameda', 'Oakland']"
